Number of Labourers,Efficiency of Labourers,Number of Days
1138.0,0.332643555928943,1181.0
906.0,0.5191294238024041,1183.0
1098.0,0.2828518403860858,1230.0
877.0,0.5269700557819689,1206.0
1510.0,0.46905979298294037,960.0
917.0,0.7026876380278186,1072.0
724.0,0.5086747852276713,1252.0
1228.0,0.31059778049244846,1162.0
852.0,0.5895014906321532,1173.0
1179.0,0.6454745620270951,1022.0
837.0,0.3469668578151722,1301.0
881.0,0.45637840813570557,1214.0
802.0,0.198121319888373,1401.0
1116.0,0.6079636094210592,1065.0
933.0,0.5208960681910532,1154.0
901.0,0.2981139619681886,1309.0
1158.0,0.31026658092319986,1201.0
1187.0,0.5501793314364495,1058.0
1213.0,0.5472553388001884,1053.0
943.0,0.5316309599669706,1165.0
1401.0,0.676076367573014,885.0
878.0,0.5241214792885758,1167.0
765.0,0.46067313519103287,1283.0
1060.0,0.5233996736810271,1128.0
983.0,0.7965563303075114,1026.0
951.0,0.5263147171452173,1163.0
1034.0,0.48139509832866395,1143.0
811.0,0.41613149228974256,1269.0
1005.0,0.5214797626513705,1123.0
954.0,0.7060891492663541,1051.0
1329.0,0.19989061863587038,1153.0
481.0,0.4518424013442821,1397.0
1339.0,0.20691872578910064,1166.0
915.0,0.5994131010463534,1130.0
978.0,0.4583522346736888,1197.0
1063.0,0.602581760109834,1076.0
804.0,0.5481852187063396,1229.0
1185.0,0.20624178798363502,1234.0
1239.0,0.23773188703153758,1197.0
1081.0,0.4402569440812577,1144.0
1128.0,0.49893362588243567,1109.0
1017.0,0.38396958356088806,1216.0
941.0,0.5642494651757983,1134.0
988.0,0.42228915808835094,1194.0
988.0,0.12831066050767975,1356.0
807.0,0.49970687294281946,1246.0
812.0,0.5342512166584072,1220.0
1234.0,0.43527113194457684,1088.0
952.0,0.5947648280896735,1117.0
825.0,0.5889398879928757,1191.0
964.0,0.8854850512102671,973.0
834.0,0.6156557120459166,1175.0
693.0,0.5740843793030799,1259.0
1142.0,0.4016268219238878,1159.0
1081.0,0.37963908274967706,1160.0
1057.0,0.5894181684467313,1073.0
943.0,0.6627751543791508,1104.0
1321.0,0.5324020616262796,1003.0
607.0,0.5921182833249102,1269.0
870.0,0.8100521843373063,1053.0
922.0,0.42719896147865377,1216.0
1052.0,0.5271842663954237,1126.0
722.0,0.6953956990926935,1175.0
636.0,0.599473300796369,1235.0
1014.0,0.4012982083264199,1172.0
1190.0,0.4203523772197729,1110.0
980.0,0.4497058066344398,1192.0
795.0,0.19405988145805392,1388.0
908.0,0.3453379969825713,1261.0
890.0,0.6002987224947067,1144.0
808.0,0.5019774991809941,1234.0
1098.0,0.2002983687616648,1272.0
1117.0,0.6381719819885848,1041.0
665.0,0.20569610638400387,1436.0
771.0,0.5958252572901714,1197.0
733.0,0.2142486704060137,1432.0
1091.0,0.45990960938522263,1139.0
963.0,0.18385322067162913,1327.0
959.0,0.5032834785501822,1176.0
1031.0,0.25442852261119464,1264.0
947.0,0.3082927122715273,1283.0
964.0,0.6076949690946902,1109.0
890.0,0.6095917104802427,1156.0
1274.0,0.2720248788430156,1165.0
1207.0,0.49567662335029083,1067.0
854.0,0.546156833037943,1192.0
852.0,0.3761882636624323,1276.0
1211.0,0.4233515506890195,1101.0
1124.0,0.22600010247301833,1255.0
917.0,0.3765887972876587,1249.0
1197.0,0.4500724465283748,1111.0
1154.0,0.5159988244197153,1082.0
812.0,0.46153088783680907,1254.0
1128.0,0.4283520432082947,1125.0
1294.0,0.7180549537306746,930.0
1190.0,0.6790897246917746,984.0
932.0,0.2694430799685075,1293.0
1356.0,0.5256654638558578,996.0
1075.0,0.6440437604971786,1059.0
1060.0,0.7820027414039348,1006.0
1021.0,0.5938001011093622,1108.0
1125.0,0.5096771237929223,1098.0
913.0,0.6681596765863075,1110.0
919.0,0.5064471613994593,1172.0
1010.0,0.5962631732859335,1099.0
859.0,0.35459584417766243,1295.0
956.0,0.418858893611833,1215.0
1231.0,0.3232055352000808,1164.0
1168.0,0.3566262429042472,1155.0
1112.0,0.5755824970539287,1060.0
832.0,0.8152447614257736,1060.0
1054.0,0.6339476577797606,1062.0
819.0,0.4517121180632226,1250.0
921.0,0.5832028961475423,1145.0
762.0,0.4288853086480596,1311.0
805.0,0.6324875409907312,1159.0
815.0,0.39936091016322495,1283.0
1016.0,0.3959608153134194,1209.0
644.0,0.44403962846349937,1324.0
1166.0,0.30991328083780173,1178.0
857.0,0.6199422863636912,1149.0
1104.0,0.5820052813866506,1072.0
1018.0,0.7598597488096936,1027.0
1023.0,0.4354986995596489,1198.0
1087.0,0.5703726945272848,1076.0
721.0,0.5391487664253243,1258.0
959.0,0.41147952793969084,1222.0
1362.0,0.6308463219146281,928.0
852.0,0.6323020979165631,1148.0
884.0,0.5302608337255093,1186.0
852.0,0.22741727269155082,1347.0
1371.0,0.3663461930630537,1058.0
948.0,0.4850816702703086,1182.0
1254.0,0.5250091931605232,1015.0
1221.0,0.3743486993569948,1106.0
919.0,0.5965713194716282,1133.0
1027.0,0.393573735827011,1194.0
811.0,0.49140560239440356,1241.0
1349.0,0.3986081131040047,1056.0
788.0,0.47512615520722407,1255.0
1135.0,0.5155837650549857,1093.0
973.0,0.2742085409120374,1299.0
1141.0,0.5289514851875273,1071.0
1100.0,0.4256516902946341,1153.0
1146.0,0.7092962024250322,973.0
1327.0,0.7181416939660176,902.0
714.0,0.6631204402586847,1189.0
1214.0,0.5863962760320763,1015.0
951.0,0.5289718333472332,1168.0
828.0,0.6137108269537309,1164.0
1103.0,0.5322145545943666,1113.0
1200.0,0.4747772284912985,1072.0
1086.0,0.630390340277247,1052.0
1069.0,0.369524738950736,1192.0
605.0,0.2904545545350262,1426.0
968.0,0.6147074185922304,1097.0
863.0,0.4754750654728278,1230.0
1320.0,0.44091153968685104,1076.0
1269.0,0.18456197633999277,1215.0
865.0,0.45008558158958806,1229.0
879.0,0.6241210013174915,1157.0
1039.0,0.6035776919847735,1072.0
1177.0,0.7036885677076167,1013.0
906.0,0.46508621692612806,1221.0
965.0,0.31871987422409587,1270.0
905.0,0.3881422236180884,1248.0
764.0,0.4646952484707775,1277.0
972.0,0.49445651717406974,1181.0
1361.0,0.2802864136199534,1131.0
1214.0,0.6387672802177143,1012.0
1045.0,0.376732510728251,1210.0
1286.0,0.6465368192338394,964.0
1098.0,0.2003626151282904,1264.0
708.0,0.5025662529308018,1278.0
1035.0,0.257540110082743,1276.0
943.0,0.45254762225433715,1197.0
1247.0,0.36188342472669266,1118.0
877.0,0.5969928939011808,1141.0
1381.0,0.6455777702440053,910.0
1262.0,0.5801764999850586,1002.0
1202.0,0.27800860036692093,1180.0
1406.0,0.5979502599642595,930.0
1311.0,0.5002408215587527,1040.0
811.0,0.6364373797981941,1171.0
1106.0,0.5485513941073394,1084.0
885.0,0.5736494061739605,1175.0
959.0,0.6387586046933462,1101.0
966.0,0.5017222870552643,1174.0
926.0,0.3066632690502876,1303.0
1217.0,0.4305795756932641,1095.0
828.0,0.24538235214865434,1354.0
824.0,0.4384090914337187,1261.0
1082.0,0.5920449851671103,1081.0
930.0,0.7363671756921297,1074.0
837.0,0.8337615806097332,1060.0
1096.0,0.8097716898831888,955.0
766.0,0.2159427191431766,1410.0
1071.0,0.5400570947354784,1109.0
996.0,0.5981584293176107,1107.0
990.0,0.7462847794238731,1014.0
915.0,0.11663370318520566,1376.0
1054.0,0.8026451002972455,967.0
890.0,0.7076385879159367,1103.0
832.0,0.5056190468036388,1227.0
1085.0,0.9119859506539092,915.0
952.0,0.6801355352424407,1097.0
1123.0,0.5003332166628732,1118.0
1263.0,0.6578505359226802,971.0
928.0,0.33447763205942915,1260.0
1018.0,0.4543002009741069,1180.0
924.0,0.2877165569206004,1300.0
984.0,0.3413886714549167,1229.0
998.0,0.5841901895868045,1093.0
781.0,0.36138433953688265,1346.0
1117.0,0.48378607971432763,1112.0
877.0,0.3513810627683109,1279.0
793.0,0.42320752429214964,1279.0
864.0,0.3930135227147671,1266.0
1159.0,0.47029843863287996,1110.0
892.0,0.389207344412824,1252.0
1150.0,0.5229406120963754,1098.0
661.0,0.20126060574960214,1461.0
754.0,0.7407965122639755,1127.0
977.0,0.538692424143546,1158.0
1049.0,0.4129536075294821,1166.0
961.0,0.4718267279897198,1189.0
1036.0,0.48997982446916344,1139.0
1034.0,0.4388302161940475,1170.0
1103.0,0.6587754688874062,1019.0
892.0,0.7087185865087002,1092.0
1458.0,0.5925604543571087,911.0
450.0,0.7247270828606578,1279.0
1152.0,0.14914777635078397,1263.0
1192.0,0.3481164037479182,1167.0
750.0,0.3517029040029846,1336.0
730.0,0.49066435432232625,1274.0
792.0,0.35247498371632313,1315.0
781.0,0.35462454030704404,1306.0
867.0,0.2889148140137756,1323.0
962.0,0.31366058867877267,1284.0
1158.0,0.5134667130085678,1094.0
913.0,0.5259616018375345,1162.0
778.0,0.7838149657263203,1104.0
1173.0,0.3038795711152015,1183.0
1186.0,0.4470921446763069,1102.0
872.0,0.30210508351352516,1322.0
1301.0,0.28944774368802095,1122.0
972.0,0.3220879858920608,1263.0
947.0,0.5112356327165439,1184.0
571.0,0.4640555272717938,1354.0
1086.0,0.42476933202783623,1153.0
532.0,0.6308463999807713,1296.0
1027.0,0.4226254828530366,1179.0
976.0,0.5551850212230879,1130.0
983.0,0.29309646723367155,1245.0
1175.0,0.29695382540040816,1200.0
1205.0,0.5772864069587944,1037.0
1225.0,0.4649617128975434,1070.0
1276.0,0.3041038817640137,1120.0
1178.0,0.4764990435606756,1100.0
938.0,0.5824438586406451,1127.0
701.0,0.572545734705165,1251.0
773.0,0.30411309418849675,1338.0
1025.0,0.45589721000622063,1171.0
1364.0,0.4370496310739569,1034.0
787.0,0.5160249362747528,1242.0
964.0,0.4577950491733739,1184.0
925.0,0.46205428684632777,1212.0
1011.0,0.4365490084155998,1189.0
863.0,0.725584579881799,1113.0
1057.0,0.5360919038555237,1100.0
1343.0,0.42959937696605127,1035.0
1101.0,0.3266441253205793,1186.0
970.0,0.4385222417027581,1201.0
744.0,0.5411194783237294,1231.0
953.0,0.6535453677594435,1098.0
815.0,0.24013506986166755,1363.0
521.0,0.524347235654805,1340.0
1046.0,0.41107628944778934,1180.0
928.0,0.4447252185272945,1215.0
1285.0,0.4350161013443543,1068.0
932.0,0.08429233679091558,1417.0
978.0,0.4101072968717035,1209.0
1037.0,0.6185747116088733,1074.0
1088.0,0.678545612730553,1028.0
781.0,0.5471127918338958,1210.0
725.0,0.6613657168696309,1189.0
714.0,0.4436643745745275,1310.0
896.0,0.6418065219004675,1134.0
1107.0,0.28190881531053125,1229.0
725.0,0.8706831748802805,1074.0
740.0,0.28473689197611385,1383.0
1130.0,0.13633215849993735,1292.0
770.0,0.5888884358163058,1197.0
887.0,0.5047732814857048,1212.0
1236.0,0.5787498724361217,1004.0
1190.0,0.26408917925908815,1197.0
1160.0,0.7966420205938134,944.0
886.0,0.2501882623653079,1336.0
1109.0,0.16047153790584623,1278.0
1030.0,0.5145979282871112,1146.0
1057.0,0.782832031918948,998.0
994.0,0.6525722469620632,1072.0
985.0,0.3808359090349986,1234.0
1420.0,0.6029149370564655,932.0
1073.0,0.5482726280506445,1093.0
875.0,0.6106738920676388,1156.0
1066.0,0.5028262632744154,1114.0
979.0,0.5992240157667095,1096.0
683.0,0.218591825180649,1423.0
1049.0,0.6632406886528501,1035.0
958.0,0.35148598364541955,1257.0
1306.0,0.6187527540013382,957.0
1241.0,0.28450871488147056,1162.0
996.0,0.6256737766280325,1098.0
992.0,0.530870216269246,1138.0
1164.0,0.3936244883747735,1129.0
721.0,0.5939948690510081,1222.0
985.0,0.5070403655682371,1159.0
1155.0,0.42887782577311945,1116.0
921.0,0.31826496790003106,1278.0
998.0,0.7853660779611659,1008.0
1151.0,0.6138229400783404,1037.0
1084.0,0.5338245711936155,1089.0
1219.0,0.5699986735615348,1033.0
1094.0,0.7101338007677427,1013.0
1307.0,0.3781341338845584,1098.0
770.0,0.7316451674077853,1140.0
1011.0,0.2994581144852807,1246.0
1058.0,0.4834359940564944,1147.0
942.0,0.5236083057804142,1172.0
1492.0,0.35695216317126516,1025.0
1576.0,0.8389973343799444,740.0
1282.0,0.760991807105881,891.0
1006.0,0.5295054904074377,1144.0
974.0,0.5462296679271599,1133.0
1254.0,0.4249015944783574,1105.0
1253.0,0.19987452365972025,1213.0
1008.0,0.738103960516616,1010.0
780.0,0.5636919305591397,1211.0
840.0,0.40293386522358093,1251.0
1188.0,0.25042267116900896,1208.0
1018.0,0.386541808197581,1225.0
630.0,0.5619526262411039,1278.0
912.0,0.45149693647129024,1220.0
1134.0,0.5164437640358339,1114.0
1251.0,0.62183738191376,988.0
760.0,0.6539319310172933,1184.0
1119.0,0.4358434309085527,1146.0
927.0,0.6339307357161513,1116.0
1344.0,0.27851292633358093,1121.0
927.0,0.6192048022736926,1136.0
714.0,0.5755358808006248,1222.0
999.0,0.5760032562960575,1138.0
941.0,0.24340017505076872,1309.0
1103.0,0.644124393295959,1039.0
1083.0,0.5189046432744825,1101.0
1173.0,0.4769390901686071,1090.0
995.0,0.6251688370913672,1106.0
974.0,0.6421969810833053,1096.0
1528.0,0.7130624948096675,829.0
825.0,0.3264037438006666,1317.0
1129.0,0.6570600347648202,1019.0
922.0,0.4458126039754043,1222.0
1157.0,0.6672528908011083,1010.0
997.0,0.4682489389062935,1169.0
1285.0,0.642997218283036,949.0
982.0,0.26944135693768895,1279.0
959.0,0.21657909143102289,1309.0
917.0,0.6569737817694391,1115.0
1287.0,0.48159813151801184,1038.0
1015.0,0.011267090840773097,1399.0
1012.0,0.5894191934771467,1092.0
1010.0,0.3170547334169489,1258.0
1175.0,0.6144619664243514,1020.0
952.0,0.5988267156630599,1133.0
895.0,0.23473209400296002,1320.0
643.0,0.5539478260840478,1275.0
807.0,0.5352157799074809,1210.0
1277.0,0.7348763687234268,920.0
630.0,0.46220759305822545,1315.0
627.0,0.7514300784671852,1184.0
924.0,0.644979158467866,1120.0
1139.0,0.40972524862152104,1156.0
1018.0,0.45392016799984913,1170.0
1214.0,0.5687661606411825,1024.0
983.0,0.49060120911223487,1149.0
1075.0,0.8703314231344871,944.0
777.0,0.6205537870723311,1166.0
995.0,0.6073321540590008,1114.0
754.0,0.31626878809202486,1355.0
955.0,0.4935070387359348,1183.0
1397.0,0.12915029595799726,1174.0
1130.0,0.5995136142725248,1031.0
976.0,0.4251310536435606,1206.0
899.0,0.24785720762794633,1321.0
920.0,0.5836067566811598,1151.0
1005.0,0.6987482295142402,1074.0
652.0,0.6492975796909201,1201.0
687.0,0.47902619930225343,1299.0
738.0,0.2819917723455483,1377.0
851.0,0.5898149600437292,1174.0
1549.0,0.6922089743350566,813.0
1234.0,0.19957236438368214,1206.0
833.0,0.27985170008038057,1344.0
1152.0,0.6333091001674105,1029.0
883.0,0.7384962179963314,1099.0
1140.0,0.5185887606019401,1094.0
1156.0,0.46916744063678006,1116.0
916.0,0.5769104024801927,1154.0
846.0,0.6445207682145253,1151.0
1176.0,0.1920782007720931,1220.0
988.0,0.518469533260082,1145.0
850.0,0.7247942284037282,1098.0
787.0,0.26997798545495855,1368.0
1361.0,0.6679363816963262,928.0
964.0,0.38480903164015867,1247.0
1073.0,0.29247738669946377,1217.0
1222.0,0.683107230681729,953.0
1353.0,0.9497871450613202,777.0
1281.0,0.5212571332738916,1034.0
917.0,0.6458101162164231,1105.0
1165.0,0.31747121889314045,1176.0
1014.0,0.36134920307532054,1233.0
1131.0,0.7036747806363384,1003.0
1224.0,0.2642574513865327,1176.0
1072.0,0.7852951131325707,969.0
944.0,0.6326918892143263,1105.0
752.0,0.8158525687259945,1090.0
812.0,0.5602773352223189,1214.0
830.0,0.32301489545338824,1314.0
813.0,0.4052797801587058,1280.0
1134.0,0.5906989177762775,1065.0
1107.0,0.23870134998227882,1232.0
823.0,0.3055210668539827,1339.0
1005.0,0.47724836540499904,1146.0
937.0,0.589858787150326,1134.0
1139.0,0.5834001119920087,1066.0
855.0,0.34597234386412073,1304.0
556.0,0.657665052563993,1263.0
881.0,0.5083050995472168,1194.0
1077.0,0.5597687382819719,1105.0
955.0,0.5287684021834674,1148.0
911.0,0.622708331803877,1124.0
899.0,0.4523983871746588,1237.0
933.0,0.23335347407918644,1331.0
909.0,0.5736974157628103,1154.0
1101.0,0.3739647858272446,1179.0
962.0,0.6893549906628005,1067.0
1145.0,0.13404800665343847,1273.0
723.0,0.7051927154640276,1171.0
752.0,0.3400585633719954,1338.0
979.0,0.39032430721054956,1232.0
1229.0,0.6293731820157649,1007.0
550.0,0.6154487133352058,1277.0
610.0,0.23630951097670688,1451.0
1095.0,0.2824421686943407,1216.0
1446.0,0.5220572165445372,951.0
1193.0,0.5562074010009561,1027.0
1248.0,0.2845462187613499,1144.0
765.0,0.5253533786961656,1242.0
960.0,0.47120716481636504,1193.0
807.0,0.40836009147968444,1280.0
940.0,0.6232755568539657,1138.0
994.0,0.21252671758186714,1312.0
899.0,0.46248576709638634,1224.0
1043.0,0.6089266635481274,1076.0
893.0,0.420120719372602,1245.0
991.0,0.4567701710530789,1195.0
1282.0,0.17651476825328954,1202.0
980.0,0.41842236246718534,1201.0
875.0,0.16061369746521953,1380.0
1481.0,0.3890726632279896,1013.0
1205.0,0.34046594326576934,1144.0
828.0,0.41872178996837517,1271.0
1214.0,0.5204973081119474,1061.0
1047.0,0.520475043739889,1134.0
1163.0,0.4157000388160901,1139.0
848.0,0.7679109916612986,1074.0
788.0,0.6283874152343942,1173.0
836.0,0.7940185893356813,1082.0
676.0,0.6765003977878792,1208.0
977.0,0.45984720299945325,1183.0
1311.0,0.3774520790442245,1088.0
1024.0,0.4355291863455313,1177.0
955.0,0.8096025966734905,1003.0
977.0,0.2898895804900665,1264.0
900.0,0.3445198876232536,1290.0
1085.0,0.489843227192712,1142.0
1095.0,0.2415118180477901,1249.0
1055.0,0.5631691365330042,1074.0
754.0,0.5284133200172842,1251.0
1057.0,0.6376069073338309,1070.0
725.0,0.4366415041560415,1310.0
1219.0,0.6744061437682626,967.0
775.0,0.5881417169707598,1182.0
1345.0,0.6342970298627425,945.0
1256.0,0.7056157215904317,931.0
934.0,0.718912389837419,1081.0
875.0,0.5367369832694119,1187.0
846.0,0.20266416487253502,1357.0
873.0,0.8705658081448756,1036.0
986.0,0.48335052054944005,1165.0
626.0,0.3462322387971948,1389.0
987.0,0.611045234300531,1100.0
1041.0,0.6405994571881483,1066.0
830.0,0.4886808799360856,1238.0
832.0,0.7610408401647117,1105.0
1564.0,0.6342326342407896,848.0
1369.0,0.3714168923833485,1073.0
783.0,0.38550596558682804,1296.0
1192.0,0.36389001020123424,1138.0
1147.0,0.28383202590705126,1197.0
1225.0,0.4407865090137526,1079.0
844.0,0.5584288893440951,1177.0
1293.0,0.6290322526635903,965.0
910.0,0.38481616839948185,1250.0
959.0,0.7487216745999081,1040.0
986.0,0.5813669710085432,1110.0
825.0,0.49396688696965335,1242.0
1004.0,0.35544463235874224,1231.0
756.0,0.5513077452710499,1234.0
590.0,0.45368791619802007,1360.0
957.0,0.26512532651431764,1287.0
1206.0,0.6843397337051768,981.0
896.0,0.6280120082818843,1131.0
792.0,0.44826836797494213,1255.0
1299.0,0.6944915171572047,927.0
818.0,0.6405199334809479,1162.0
1120.0,0.7115738256727029,995.0
1353.0,0.48912202466722887,1017.0
970.0,0.4254328252935923,1199.0
475.0,0.5854526063026269,1317.0
1220.0,0.45420463087237556,1076.0
1158.0,0.7872885042532456,930.0
1036.0,0.7182942210833624,1032.0
1154.0,0.5293953163727702,1063.0
1227.0,0.36841961527378225,1141.0
775.0,0.5925371598843273,1196.0
714.0,0.612598035737197,1225.0
1135.0,0.7087215350496262,1013.0
772.0,0.7526589632367195,1117.0
826.0,0.4790733857814856,1239.0
1039.0,0.6298493167699498,1088.0
1176.0,0.5004243912230788,1098.0
1142.0,0.4074083204053459,1145.0
1198.0,0.4770577884276146,1085.0
1335.0,0.43869216670621314,1051.0
764.0,0.6595660505821587,1174.0
890.0,0.7133229452379313,1088.0
846.0,0.3640076304503762,1268.0
877.0,0.39185239837157776,1235.0
1290.0,0.16839150806283382,1201.0
618.0,0.5912255935723756,1264.0
1205.0,0.562739236145816,1050.0
1139.0,0.5405569019001816,1073.0
1389.0,0.28204311900509405,1123.0
1207.0,0.1303735500914437,1270.0
1077.0,0.4745834406767724,1141.0
1248.0,0.6672278395478011,971.0
785.0,0.28606754122377076,1351.0
675.0,0.7060588328212487,1198.0
1319.0,0.7395832573167797,913.0
1008.0,0.5447123550290134,1139.0
1330.0,0.3541293529378061,1070.0
1017.0,0.39520005018623144,1221.0
854.0,0.7035183639417435,1099.0
1221.0,0.39863040221378543,1121.0
1027.0,0.22757846194008524,1269.0
778.0,0.47711853998349635,1277.0
725.0,0.460071960425803,1310.0
906.0,0.5730786160354907,1148.0
1104.0,0.36653918585695056,1196.0
1160.0,0.7167468774125881,977.0
1011.0,0.5464143484440573,1133.0
1239.0,0.21133633756046893,1197.0
1455.0,0.46074811361442813,981.0
989.0,0.568498684126589,1117.0
1083.0,0.5571881727177078,1082.0
870.0,0.43287990064608917,1253.0
922.0,0.4384172749701637,1234.0
1104.0,0.5100813780308349,1104.0
810.0,0.17790144547015063,1410.0
955.0,0.6708617034389613,1105.0
1034.0,0.6194959861276585,1084.0
1170.0,0.6319531223531512,1014.0
1221.0,0.6864072353334272,955.0
900.0,0.49478279835592276,1193.0
699.0,0.5490735948736108,1258.0
982.0,0.3833748776265827,1236.0
602.0,0.26673298670896584,1434.0
913.0,0.34765373441418346,1273.0
746.0,0.406845057652123,1301.0
1130.0,0.5172563274095567,1095.0
1085.0,0.6869216202509668,999.0
594.0,0.4269185182231498,1342.0
1348.0,0.6650522728990038,915.0
841.0,0.5678431869012881,1195.0
1177.0,0.6455584389555231,1000.0
580.0,0.7425032522759687,1207.0
964.0,0.4443295595160333,1211.0
1159.0,0.19588174486305204,1237.0
779.0,0.3726546583857375,1324.0
743.0,0.6788626449507423,1175.0
911.0,0.32657325330595,1265.0
1402.0,0.45855528143954744,1000.0
772.0,0.03879589673327455,1470.0
949.0,0.5848681808103555,1132.0
984.0,0.5223590551329423,1145.0
1091.0,0.38740324189965025,1160.0
921.0,0.21788563692584195,1337.0
647.0,0.5831671110665643,1274.0
821.0,0.6654157870939126,1139.0
763.0,0.4734413165430608,1261.0
945.0,0.4342299902748155,1194.0
1081.0,0.5696182317530736,1093.0
987.0,0.4175671751074059,1202.0
806.0,0.5929443849323405,1194.0
967.0,0.4130033160551532,1224.0
741.0,0.5307029184189298,1235.0
1006.0,0.41527431614290167,1189.0
1123.0,0.39971898337664313,1162.0
1195.0,0.5764695734402993,1032.0
873.0,0.556103668381539,1185.0
1096.0,0.3295883408390685,1195.0
884.0,0.6132505300910299,1140.0
1396.0,0.6865212626097759,872.0
1177.0,0.35304281906275753,1167.0
1185.0,0.6134592955997624,1026.0
1252.0,0.5957152516829691,1015.0
983.0,0.3622767871607028,1234.0
730.0,0.7290450803648584,1141.0
1240.0,0.4418311458464249,1080.0
750.0,0.6081882556929438,1201.0
1063.0,0.4992350396551686,1111.0
1285.0,0.5556894575146677,1024.0
1443.0,0.5000445138564984,975.0
774.0,0.3488568933001773,1319.0
737.0,0.46455963325882643,1296.0
943.0,0.21842804723686876,1341.0
831.0,0.012027332637633559,1495.0
851.0,0.5587375675431269,1203.0
1280.0,0.28139842162486367,1152.0
754.0,0.564697280046033,1229.0
809.0,0.9033628832159253,1028.0
984.0,0.3983468124423864,1209.0
608.0,0.31254831281916484,1424.0
1001.0,0.3020052514558724,1248.0
943.0,0.45107213164004517,1223.0
712.0,0.5476968452071179,1256.0
820.0,0.2997576135245628,1324.0
1024.0,0.4048921393368288,1204.0
832.0,0.4645843402306152,1243.0
705.0,0.7597328689022208,1143.0
819.0,0.613771590747975,1164.0
1013.0,0.5075801417511898,1153.0
1248.0,0.4710650414930931,1067.0
776.0,0.6331401094987348,1172.0
828.0,0.41570779294831095,1258.0
1669.0,0.7080916505753649,769.0
1123.0,0.7023153695533633,997.0
826.0,0.34931800201886753,1316.0
827.0,0.25266097488913786,1361.0
1050.0,0.5667634453557197,1099.0
1029.0,0.5574987113387824,1103.0
1282.0,0.2565580518273435,1156.0
775.0,0.532689742421952,1245.0
1134.0,0.5761440031286896,1062.0
838.0,0.3732030462527278,1287.0
1177.0,0.42976540365852867,1108.0
1027.0,0.23372479958191905,1289.0
660.0,0.5931390569833873,1234.0
780.0,0.5423706368840571,1231.0
902.0,0.5080730658941941,1192.0
878.0,0.396316174280085,1240.0
981.0,0.8369727431013128,989.0
818.0,0.4241649088797593,1286.0
868.0,0.2445666174135051,1333.0
1162.0,0.2791491815106733,1188.0
998.0,0.6242100573952603,1105.0
1472.0,0.5038373903682452,964.0
970.0,0.5403276410728093,1158.0
1343.0,0.3399273287511628,1105.0
869.0,0.4245335943786891,1263.0
931.0,0.48556818671397245,1197.0
835.0,0.4333181227483695,1261.0
775.0,0.6287098993238757,1190.0
853.0,0.7825810339311494,1078.0
964.0,0.4542687158137419,1227.0
1234.0,0.5386979463026847,1054.0
838.0,0.6118092274738429,1160.0
1126.0,0.5407888540696966,1081.0
920.0,0.6530600577561154,1106.0
1096.0,0.5984679069959933,1063.0
1199.0,0.46078919170360844,1110.0
920.0,0.39959998618133497,1235.0
1315.0,0.4323629467165713,1069.0
696.0,0.5075231499152396,1282.0
1128.0,0.6048506766771514,1060.0
929.0,0.28756724068224804,1324.0
701.0,0.4977877514218777,1279.0
1314.0,0.8058056781664558,868.0
618.0,0.33766226333148963,1389.0
901.0,0.6495452231788873,1120.0
898.0,0.7049052118498828,1072.0
878.0,0.628668611214259,1134.0
983.0,0.40399150589448785,1211.0
946.0,0.5184171323752105,1181.0
937.0,0.31332717479544625,1286.0
1201.0,0.38622150736596994,1132.0
1279.0,0.6717248207220747,949.0
804.0,0.6864056858876647,1148.0
827.0,0.33430035518304535,1309.0
973.0,0.6231605824831172,1114.0
1033.0,0.6041095727081692,1086.0
972.0,0.6558321984046594,1104.0
1294.0,0.791141773729823,874.0
1095.0,0.4755139432570461,1125.0
1212.0,0.2060403617930952,1211.0
888.0,0.4796431935073407,1221.0
336.0,0.3755430180537388,1497.0
588.0,0.5433109200863773,1305.0
735.0,0.5304929755407083,1254.0
893.0,0.7561835146934961,1064.0
1201.0,0.5207142986989376,1067.0
814.0,0.53006230999548,1217.0
685.0,0.6131875963609864,1232.0
1223.0,0.31079441963363913,1154.0
950.0,0.152527699453333,1376.0
817.0,0.11569114166387212,1448.0
1080.0,0.4942366362576636,1110.0
1011.0,0.4052558671439672,1190.0
1233.0,0.6085574725122861,988.0
1053.0,0.714323275776875,1036.0
1094.0,0.6241806585649168,1048.0
1043.0,0.4129310717987868,1193.0
887.0,0.537692240622366,1166.0
1117.0,0.3934439886017444,1160.0
1112.0,0.6052385419396165,1055.0
931.0,0.26050189796926837,1301.0
1270.0,0.6468887395916745,973.0
1276.0,0.3469424545675345,1131.0
1156.0,0.3537031943416692,1150.0
695.0,0.39424102751726897,1324.0
923.0,0.44848978154397656,1216.0
831.0,0.39991136520141085,1290.0
1123.0,0.4552340516411653,1142.0
825.0,0.6658854161314072,1143.0
938.0,0.4283808401816944,1215.0
844.0,0.44657972188977335,1237.0
933.0,0.5752530716959177,1143.0
961.0,0.7691542052275673,1030.0
850.0,0.5908386599451718,1189.0
1135.0,0.5057943378162161,1102.0
908.0,0.42686700552519585,1225.0
529.0,0.23550505455550647,1494.0
772.0,0.27289881997714804,1366.0
898.0,0.4083119013994326,1245.0
856.0,0.6714780994124869,1139.0
862.0,0.43898885148284295,1246.0
799.0,0.5025074113523719,1227.0
727.0,0.35532921293591047,1334.0
733.0,0.3292202085049582,1358.0
